"SAMPLE_ID","SSN","Cluster","Plot","Depth","Country","Site","Region","Latitude","Longitude","PlotCultMgd","pH","m3.Al","m3.B","m3.Ca","m3.Cu","m3.Fe","m3.K","m3.Mg","m3.Mn","m3.Na","m3.P","m3.S","m3.Zn","PSI","ExNa","ExCa","ExMg","ExK","ExBas","EC","ExAcidity","Nitrogen_total","Carbon_total","Nitrogen_acidified","Carbon_acidified","Clay","Silt","Sand","Al","As","Ba","Ca","Co","Cr","Cu","Fe","Hg","K","Mg","Mn","Mo","Na","Nb","Ni","P","Pb","Rb","S","Sb","Se","Si","Sr","Ti","U","V","Y","Zn","Zr","Albite","Calcite","Clinochlore","Diopside","Goethite","Hematite","Hornblende","Kaolinite","Maghemite","Microcline","Montmorillonite","Muscovite","Nacrite","Quartz","Tremolite","Vermiculite","Gibbsite","Halloysite","Magnetite","Orthoclase","Gypsum","Titanium.Oxide","Dolomite","Ilmenite","Anorthite","Epidote","Lepidocrocite","Fluorapatite","Palygorskite","Fayalite","Antigorite","Iron.Oxide","Topaz","Lithiophorite","Beidellite","Biotite","Sepiolite","Talc","Tridymite"
50014,"icr050014",11,1,"Topsoil","Mozambique","Massuque","South Africa",-24.19569833,34.37663333,"No",5.59,231,0.001,139,0.001,32.6,37.2,58.1,37.9,30.7,20,2.21,0.65,7.68,0.133478261,0.695,0.480165289,0.095140665,1.403784215,0.025,0.23,0.019107716,0.350539505,0.018690034,0.311896712,10.6,7.03,82.37,0.119,0.4,326.25,41.49,5.55,9.92,0.001,2883.72,1076.7,5130.12,9576.51,62.16,0.54,1.806,9.37,0.4,0.034,5e-04,9.52,105.13,5.6,1.36,1249954.15,10.66,165.61,1.74,16.97,9.53,1.84,115.02,3.6,0,0,1.7,0,0,1.4,1.9,0,12.2,0,0,0,79.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50015,"icr050015",11,1,"Subsoil","Mozambique","Massuque","South Africa",-24.19569833,34.37663333,"No",5.4,338,0.001,136,0.001,48,55,58.2,16.7,66.5,20.4,6.85,0.87,12.2,0.289130435,0.68,0.480991736,0.140664962,1.590787132,0.054,0.19,0.00748656,0.149841629,0.008961693,0.137910157,9.45,4.21,86.35,0.119,1.66,233.71,84.16,5.57,27.24,0.001,3180.75,1113.49,6234.83,9433.44,51.56,0.67,1.806,7.88,1.3,0.034,3.52,16.02,107.97,6.49,1.29,1225850.5,13.36,619.14,1.82,21.44,8.94,2.01,149.1,5.9,0,0,0,0,0,1.9,0,0,14.4,0,0,2.5,75.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50034,"icr050034",12,1,"Topsoil","Mozambique","Massuque","South Africa",-24.16965333,34.38194667,"No",5.1,213,0.001,112,0.001,40.4,26.6,35.9,16.3,18,17.9,5.27,8.42,3.57,0.07826087,0.56,0.296694215,0.068030691,1.002985775,0.032,0.14,0.020670665,0.413480937,0.019910595,0.380300775,8.97,7.79,83.24,0.119,5e-04,255.2,0.1605,5.56,17.87,0.001,2372.46,962.04,3278.28,9916.61,53.41,0.35,505.67,14.53,0.0025,0.034,0.4,0.0025,137.45,2.45,3.61,1290431.36,5.94,463.32,1.76,20.24,16.16,2.95,120.1,3.7,0,0,1.9,0,0,2,0,0,13,0,1.4,0,75.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50035,"icr050035",12,1,"Subsoil","Mozambique","Massuque","South Africa",-24.16965333,34.38194667,"No",5.13,244,0.001,43.2,0.001,46,24,19.3,2.46,59.2,14.7,6.01,0.34,5.54,0.257391304,0.216,0.159504132,0.061381074,0.694276511,0.086,0.18,0.006974214,0.171274126,0.008125288,0.1728383,10.01,4.93,85.06,0.119,0.52,213.48,0.1605,5.45,11.07,0.001,2355.88,1053.31,3461.93,9750.33,33.04,0.51,1.806,9.32,0.0025,0.034,5e-04,2.24,105.91,4.97,1.83,1284791.8,5.86,604.71,1.68,19.71,12.05,1.27,129.46,5.2,0,2.8,1.7,0,0,1.8,0,0,14.7,0,0,0,73.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50054,"icr050054",13,1,"Topsoil","Mozambique","Massuque","South Africa",-24.24200667,34.39977333,"No",5.5,154,0.001,151,0.001,30.5,38.2,54.2,42,61.1,20.1,6.03,0.6,8.96,0.265652174,0.755,0.447933884,0.09769821,1.566284268,0.128,0.27,0.02483086,0.409448415,0.02377129,0.395608827,11.96,9.63,78.41,0.119,0.56,259.87,254.38,5.61,34.63,0.001,3330.71,1081.91,6579.49,9391.53,78.25,0.51,734.1,6.23,0.28,0.034,5e-04,12.5,149.78,6.52,1.42,1249360.23,12.88,402.96,1.77,15.32,8.37,0.002,116.4,4.5,0,3.9,1.9,0,0,1.9,0,0,13.1,0,0,0,74.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50055,"icr050055",13,1,"Subsoil","Mozambique","Massuque","South Africa",-24.24200667,34.39977333,"No",5.64,166,0.001,92.9,0.001,29.7,29.2,46.5,12.4,45.3,14.1,5.16,0.62,10.7,0.196956522,0.4645,0.384297521,0.074680307,1.120434349,0.077,0.37,0.013145164,0.169524729,0.013890964,0.15572466,10.96,5.47,83.57,0.119,0.26,230.75,84.16,5.64,24.28,0.001,3160.79,1052.28,5941.7,9839.22,50.57,0.46,1.806,9.93,0.0025,0.034,5e-04,10.63,90.95,5.21,2.07,1263217.12,10.92,505.97,1.76,18.73,11.45,0.94,112.27,4.9,0,0,2.3,0,0,1.7,0,0,10.4,0,0,0,76.6,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50074,"icr050074",14,1,"Topsoil","Mozambique","Massuque","South Africa",-24.21577667,34.398345,"No",5.18,209,0.001,91.5,0.001,48.8,42.5,44.2,16.1,65,11.9,9.56,0.59,10.3,0.282608696,0.4575,0.365289256,0.108695652,1.214093604,0.113,0.27,0.026977333,0.365379766,0.025728895,0.339818627,17.41,10.51,72.08,0.119,0.67,258.86,24.39,5.65,31.87,0.66,3955.76,932.16,5517.39,9660.25,55.79,0.2,1.806,12.48,0.73,0.034,2.58,9.88,197.32,4.02,3.4,1245985.79,11.54,596.33,1.81,16.14,16.12,0.96,134.64,6.2,0,2.6,2.2,0,0,2.1,0,0,16.2,0,0,0,70.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50075,"icr050075",14,1,"Subsoil","Mozambique","Massuque","South Africa",-24.21577667,34.398345,"No",5.08,269,0.001,85,0.001,48.4,53,34.3,8.16,33,9.52,6.65,0.58,18.8,0.143478261,0.425,0.283471074,0.135549872,0.987499207,0.036,0.37,0.019873374,0.278078198,0.020195627,0.261262581,16.12,6.74,77.13,0.119,1.33,232.18,249.6,5.81,39.82,0.001,4451.1,1028.02,7348.57,8847.73,67.16,0.85,1.806,10.03,2.9,0.034,2.57,14.98,184.21,6.14,1.52,1192670.56,13.24,885.22,1.79,19.6,10.5,3.4,172.98,4.7,0,0,2.8,0,0,1.7,3.7,0,21.7,0,0,0,64.8,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50094,"icr050094",15,1,"Topsoil","Mozambique","Massuque","South Africa",-24.190955,34.40507,"No",5.55,176,0.001,169,0.001,29,26.8,45,35.3,45.1,10.5,6.29,0.96,9.54,0.196086957,0.845,0.371900826,0.068542199,1.481529982,0.084,0.27,0.024243126,0.463174224,0.024801916,0.440504402,11.54,9.07,79.38,0.119,0.77,382.65,128.93,5.53,20.38,1.29,2856.23,1051.69,4137.26,9668.08,75.44,0.52,1.806,11.11,0.0025,0.034,0.44,4.38,112.82,4.78,1.52,1276540.92,12.02,115,1.68,22.92,13.53,0.18,147.68,4.9,0,0,1.4,0,0,1.9,2.5,0,15.1,0,0,0,74.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50095,"icr050095",15,1,"Subsoil","Mozambique","Massuque","South Africa",-24.190955,34.40507,"No",5.1,304,0.22,107,0.001,46.7,33.6,42.8,3.65,49.1,5.48,5.58,0.8,8.96,0.213478261,0.535,0.353719008,0.085933504,1.188130773,0.03,0.37,0.010225779,0.142485589,0.009000423,0.121300906,8.75,3.74,87.51,0.119,5e-04,233.05,0.1605,5.54,30.61,0.001,3062.16,915.25,3712.74,9621.76,36.16,0.27,1410.84,14.16,3.37,0.034,5e-04,4.39,105.12,2.72,4.21,1301050.69,8.17,703.28,1.84,16.68,18.61,2.78,128.36,5.8,0,0,2.2,0,0,1.2,2.5,0,17.3,0,0,0,71.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50114,"icr050114",16,1,"Topsoil","Mozambique","Massuque","South Africa",-24.175445,34.399385,"No",5.54,301,0.001,109,0.001,41.6,35.4,37,16.9,79.7,30.5,9.82,0.81,4.18,0.346521739,0.545,0.305785124,0.090537084,1.287843947,0.109,0.18,0.014395582,0.259162784,0.015976149,0.240737841,9.15,4.76,86.09,0.119,0.58,248.12,0.1605,5.6,20.76,0.001,2267.69,1055.29,3395.99,9830.22,63.14,0.67,1.806,10.09,0.0025,0.034,0.38,3.1,124.87,4.55,2.26,1294912,10.32,551.36,1.68,22.06,12.98,3.86,165.08,5.2,0,0,0,0,0,1.7,2.7,0,13.3,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50115,"icr050115",16,1,"Subsoil","Mozambique","Massuque","South Africa",-24.175445,34.399385,"No",4.99,464,0.001,113,0.001,49.3,23.4,39.3,1.98,41.6,25,6.9,0.8,15.1,0.180869565,0.565,0.324793388,0.059846547,1.130509501,0.041,0.55,0.008865342,0.142531127,0.008807749,0.119157884,9.47,3.49,87.04,0.119,0.44,142.82,0.1605,5.58,30.82,0.001,2728.7,1199.68,4046.06,8714.52,61.3,0.89,1.806,5.75,0.29,0.034,5e-04,5.13,150.43,7.65,1.09,1283566.54,6.63,1123,1.78,21.68,8.71,2.78,198.63,5.3,0,0,0,0,0,2.2,3.4,0,18.1,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50134,"icr050134",1,1,"Topsoil","Mozambique","Martinho","South Africa",-16.17747833,38.93670333,"Yes",6.81,716,0.64,3670,4.02,147,128,1000,83.1,50.6,33.6,7.04,1.87,50.2,0.22,18.35,8.26446281,0.327365729,27.16182854,0.059,0.19,0.121200871,2.167031527,0.123272009,2.153527498,64.48,21.07,14.45,73184.39,5e-04,6485.41,22207.74,131.85,175.69,5.93,34760.49,851.62,10990.48,2482.54,958.68,0.002,6663.52,16.4,21.58,1064.22,8.33,0.0025,654.11,7.88,6.93,361016.3,13.2,0.111,6.41,55.18,19.95,30.43,108.09,42.9,0,0,5.7,0,0,9.5,0,0,0,0,0,0,36.7,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50135,"icr050135",1,1,"Subsoil","Mozambique","Martinho","South Africa",-16.17747833,38.93670333,"Yes",6.94,752,0.44,2640,3.81,123,71.5,925,72.5,74.3,6.65,5.12,0.91,58,0.323043478,13.2,7.644628099,0.18286445,21.35053603,0.063,0.29,0.056663018,1.019136429,0.056629293,1.026236653,33.57,30.93,35.51,70847.84,5e-04,5015.89,19657.18,67.89,171.7,2.94,20424.79,878.79,10286.52,1778.57,609.68,0.002,6570.84,16.21,32.65,996.5,1.82,0.0025,599.6,4.75,6.91,395015.77,13.93,0.111,3.26,48.37,19.53,15.88,90.88,41.5,0,0,5.8,0,0,6,0,0,0,0,0,0,39.2,0,5.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50154,"icr050154",2,1,"Topsoil","Mozambique","Martinho","South Africa",-16.16296,38.94107833,"No",7.17,717,0.74,3590,2.86,177,247,428,83.2,46.1,181,8.23,2.47,43.7,0.200434783,17.95,3.537190083,0.631713555,22.31933842,0.052,0.29,0.144690737,2.035325646,0.139048204,2.019633949,38.7,40.4,20.9,67188.74,5e-04,2.474,24781.74,207.01,231.91,12.94,51680.38,793.58,18356.17,6584.06,1356.88,0.002,5404.38,21.09,13.98,0.034,15.51,0.0025,616.5,7.82,8.78,273610.43,19.9,0.111,9.14,2.24,22.46,44.98,135.28,27.2,0,0,6.6,0,3.9,0,0,0,18.4,0,3.6,2.9,30.4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50155,"icr050155",2,1,"Subsoil","Mozambique","Martinho","South Africa",-16.16296,38.94107833,"No",6.79,795,0.49,3620,3.21,202,124,542,69.1,39,78.3,6.03,1.01,57.8,0.169565217,18.1,4.479338843,0.31713555,23.06603961,0.058,0.24,0.103192057,1.688699067,0.10660753,1.744142473,64.16,24.54,11.3,72886.1,5e-04,6828.53,23952.82,190.09,237,11.42,48652.94,790.21,17303.25,6398.94,1133.52,0.002,5201.43,17.57,15.41,0.034,11.58,0.0025,629.87,7.86,9.48,272252.76,24.89,0.111,8.86,32.24,23.34,42.86,118.3,25.5,0,0,6.3,0,3.4,0,0,0,23.4,0,3.2,1.7,29.7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50174,"icr050174",3,1,"Topsoil","Mozambique","Martinho","South Africa",-16.1334,38.94113333,"Yes",6.09,764,0.21,2740,3.66,183,136,668,80.9,60.3,7.59,6.33,1.89,55.1,0.262173913,13.7,5.520661157,0.347826087,19.83066116,0.055,0.14,0.124959372,2.17352283,0.13076701,2.281566381,42.02,32.92,25.06,72400.3,5e-04,4188.58,13316.02,54.56,112.54,0.001,16885.16,753.29,32782.38,0.8805,470.97,0.002,5808.82,13.74,12.71,925.84,6.34,0.0025,585.89,6.61,5.75,392166.94,7.18,0.111,2.45,45.87,20.4,23.88,91.17,25.3,0,0,5,0,0,2.1,0,0,33.6,0,1.8,1.9,30.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50175,"icr050175",3,1,"Subsoil","Mozambique","Martinho","South Africa",-16.1334,38.94113333,"Yes",5.94,953,0.001,2460,4.19,173,76.7,782,40.7,89.8,3.01,5.5,0.91,69.6,0.390434783,12.3,6.462809917,0.196163683,19.34940838,0.05,0.19,0.080690622,1.449350476,0.080544405,1.48039937,39.23,44,16.78,75939.99,5e-04,4209.53,12808.26,65.92,122.79,0.001,19686.25,853.14,25697.04,1362.24,408.77,0.002,6445.9,18.89,11.42,952.81,5.37,0.0025,603.03,6.56,6.23,365160.78,4.86,0.111,2.39,58.92,19.2,27.77,81.17,26.6,0,4.6,3.9,0,0,2.2,0,0,29.8,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50194,"icr050194",4,1,"Topsoil","Mozambique","Martinho","South Africa",-16.10983333,38.93812333,"Yes",5.91,532,0.001,584,0.67,73.5,91.5,139,41.2,28.8,12.9,4.82,0.36,14.9,0.125217391,2.92,1.148760331,0.234015345,4.427993067,0.041,0.29,0.044768851,0.72812137,0.039839301,0.667976379,28.22,16.13,55.66,26302.15,2.25,3154.37,3856.81,17.39,57.56,6.44,10351.62,671.49,32995.33,0.8805,277.1,0.002,3516.88,19.71,9.26,617.41,13.26,48.03,590.72,6.08,5.31,699221.38,164.06,0.111,2.01,55.51,31.9,7.99,897.03,10.8,0,0,5.4,0,0,0,0,0,24.8,0,0,2,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50195,"icr050195",4,1,"Subsoil","Mozambique","Martinho","South Africa",-16.10983333,38.93812333,"Yes",5.4,664,0.001,406,0.7,82.4,63.5,165,15.2,35.9,3.93,4.69,0.001,40.6,0.156086957,2.03,1.363636364,0.162404092,3.712127412,0.04,0.19,0.032952047,0.510947257,0.030976955,0.49230516,32.44,15.26,52.3,33000.85,5e-04,4890.32,3537.61,26.37,71.16,0.001,8233.99,584.41,31802.1,0.8805,209.65,0.002,3750.4,20.96,7.54,636.3,9.1,0.0025,576.4,5.49,8.97,656663.97,7.36,0.111,3.3,34.22,32.96,15.73,157.95,10.7,0,2.6,4.1,0,0,1.9,0,0,25,0,0,0,55.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50214,"icr050214",5,1,"Topsoil","Mozambique","Martinho","South Africa",-16.17429833,38.96290833,"No",5.4,520,0.001,216,0.28,98,29,60.5,3.95,32.6,7.78,3.66,0.43,17.8,0.14173913,1.08,0.5,0.074168798,1.795907928,0.023,0.24,0.023381944,0.45483616,0.028701015,0.44216457,18.88,14.31,66.81,0.119,0.22,1691.64,0.1605,9.22,26.06,0.001,4235.18,945.76,4188.34,0.8805,63.41,0.002,2249.99,13.12,2.57,232.28,5e-04,4.96,574.78,5.25,2.55,991753.99,22.29,0.111,1.67,15.34,16.9,4.02,328.41,5.8,0,0,2.2,0,0,0,0,0,11.8,0,0,1.3,78.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50215,"icr050215",5,1,"Subsoil","Mozambique","Martinho","South Africa",-16.17429833,38.96290833,"No",5.38,777,0.001,136,0.65,72.2,19.3,81.2,1.6,59.5,4.36,5.47,1.3,48.1,0.258695652,0.68,0.67107438,0.049360614,1.659130646,0.027,0.53,0.020004544,0.318251655,0.020048389,0.299974784,33.36,11.21,55.44,3356.22,5e-04,3101.68,0.1605,16.43,39.09,0.001,5012.91,626.9,4367.45,0.8805,88.05,0.002,1029.75,17.82,5.54,355.86,6.14,0.0025,544.12,2.59,7.84,838330.02,2.21,0.111,1.94,14.55,24.8,10.39,105.4,6.3,0,0,2.3,0,0,0,0,0,9.3,0,0,2.3,79.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50234,"icr050234",6,1,"Topsoil","Mozambique","Martinho","South Africa",-16.15708333,38.95627333,"Yes",6.09,983,0.001,1480,1.29,220,183,313,21.5,36.8,145,6.42,0.73,45.2,0.16,7.4,2.58677686,0.468030691,10.61480755,0.027,0.24,0.077444926,1.27570802,0.075785965,1.315532267,40.46,22.54,37,42556,5e-04,9660.6,13375.02,73.44,152.82,0.001,21638.92,629.06,30820.76,1908.24,730.37,0.002,6705.58,21.3,13.4,0.034,11.77,0.0025,653.72,6.57,9.02,478946.08,8.39,0.111,4.24,34.37,29.35,18.23,152.66,11.5,0,0,5.7,0,0,0,0,0,34.2,0,0,0,48.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50235,"icr050235",6,1,"Subsoil","Mozambique","Martinho","South Africa",-16.15708333,38.95627333,"Yes",6.02,1180,0.001,1280,1.46,205,104,317,20.7,45,149,6.12,0.34,75.3,0.195652174,6.4,2.619834711,0.265984655,9.481471539,0.031,0.19,0.05910459,0.969225764,0.054094071,0.908708811,42.3,18.22,39.48,45507.28,5e-04,9449.22,9308.04,108.45,186.12,0.001,31146.83,472.71,29209.85,3931.47,800.39,0.002,6745.85,21.48,14.68,0.034,20.3,0.0025,630.22,4.74,11.96,460582.78,11.95,0.111,4.64,47.58,31.49,22.82,155.36,11.8,0,0,7.6,0,0,0,0,0,30.5,0,0,1.1,49.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50254,"icr050254",7,1,"Topsoil","Mozambique","Martinho","South Africa",-16.12728667,38.95530167,"No",6.33,584,0.001,627,0.68,56.9,92,127,97.6,30.4,12.3,3.79,1.56,6.9,0.132173913,3.135,1.049586777,0.235294118,4.552054808,0.035,0.14,0.045134835,0.7645123,0.041053981,0.700015187,33.21,21.93,44.86,28687.03,0.28,2387.37,3052.61,12.65,30.48,1.59,6646.15,634.53,35402.96,0.8805,309.49,0.002,2438.09,16.91,7.94,505.5,15.84,89.02,551.23,5.12,5.14,717661.66,86.33,0.111,2.52,39.18,30.03,11.68,563.76,5.1,0,0,1.3,0,0,0,0,0,29.9,0,0,2,61.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50255,"icr050255",7,1,"Subsoil","Mozambique","Martinho","South Africa",-16.12728667,38.95530167,"No",6.14,674,0.001,432,0.71,43.6,61,119,67.4,37.2,4.6,5.58,7.09,30.8,0.16173913,2.16,0.983471074,0.15601023,3.461220435,0.021,0.19,0.029070825,0.413489714,0.023262233,0.357100353,38.76,13.52,47.71,37490.1,0.69,2327.77,2385.1,13.72,24.61,1.1,7583.84,649.6,31559.6,0.8805,239.19,0.002,2632.25,13.72,6.8,519.78,15.15,85.23,568.91,6.26,3.43,701262.65,74.13,0.111,2.45,35.66,26.34,10.92,523.59,3.5,0,0,4.3,0,0,0,0,0,23.6,0,0,3.6,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50274,"icr050274",8,1,"Topsoil","Mozambique","Martinho","South Africa",-16.11558,38.96545167,"Yes",5.79,589,0.001,464,0.35,61.7,59.3,123,68.7,43.9,3.52,4.62,0.42,17.1,0.190869565,2.32,1.016528926,0.151662404,3.679060895,0.034,0.19,0.028174644,0.442323238,0.030572755,0.455139935,25.34,13.63,61.03,17933.08,5e-04,2705.75,8585.73,16.23,24.24,0.001,4741.57,694.19,4461.9,0.8805,191.35,0.002,2003.03,15.71,1.13,484.23,2.2,0.0025,602.75,4.72,7.17,775094.34,3.4,0.111,2.09,16.75,21.54,7.89,100.44,18.9,0,0,3.1,0,0,0,0,0,11.5,0,0,1.4,65.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50275,"icr050275",8,1,"Subsoil","Mozambique","Martinho","South Africa",-16.11558,38.96545167,"Yes",5.65,745,0.001,435,0.24,57.4,36.2,164,37.2,46.1,1.95,4.68,0.38,32.8,0.200434783,2.175,1.355371901,0.09258312,3.823389804,0.032,0.14,0.027539745,0.353830397,0.027588691,0.342495233,39.25,11.49,49.26,35242.24,5e-04,3148.58,7758.49,22.66,37.05,0.001,6881.66,563.65,4418.24,0.8805,196.94,0.002,3226.74,19.07,4.04,505.2,7.25,0.0025,598.98,1.32,11.59,690106.79,3.13,0.111,2.63,16.4,25.12,9.07,93.35,23.4,0,0,3.5,0,0,0,0,0,11,0,0,2.2,59.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50294,"icr050294",9,1,"Topsoil","Mozambique","Martinho","South Africa",-16.178185,38.99062167,"No",6.46,898,0.35,1810,5.56,114,62.5,476,79,284,8.79,6.38,0.54,96.4,1.234782609,9.05,3.933884298,0.159846547,14.37851345,0.069,0.14,0.094029374,1.679139733,0.086511746,1.661233485,54.04,20.68,25.29,49551.06,5e-04,5931.28,5872.27,124.56,136.07,4.1,34255.64,751.18,2613.74,3743.1,1149.3,0.002,6660,19.91,14.68,961.38,3.72,0.0025,614.56,6.06,6.15,414620.99,1.26,0.111,2.08,0.112,19.16,13.27,90.58,22.3,0,0,5.7,0,0,0,0,0,11.9,0,0,1.7,53,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50295,"icr050295",9,1,"Subsoil","Mozambique","Martinho","South Africa",-16.178185,38.99062167,"No",7.67,1000,0.65,2010,5.96,88.9,50.2,555,120,1000,0.61,4.63,0.49,151,4.347826087,10.05,4.58677686,0.128388747,19.11299169,0.148,0.19,0.061205575,1.148101866,0.061914913,1.182771146,72.62,13.14,14.24,71352.04,5e-04,7512.02,5721.05,139.68,173.22,7.07,38141.31,903.1,2626.41,2706.32,1079.44,0.002,6109.03,13.43,17.46,1004.38,5e-04,0.0025,554.44,7.78,5.45,341238.93,5.96,0.111,1.75,0.112,15.15,10.38,77.9,24.3,0,0,5.5,0,0,0,0,0,11.6,0,0,3.4,50,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50314,"icr050314",10,1,"Topsoil","Mozambique","Martinho","South Africa",-16.15556667,38.98825167,"Yes",6.27,297,0.001,348,0.45,91.9,54.6,70.5,41.6,32.2,10.2,3.29,0.51,2.87,0.14,1.74,0.582644628,0.139641944,2.602286572,0.037,0.19,0.019840814,0.398136482,0.019622375,0.394255415,15.65,13.64,70.72,0.119,5e-04,1481.33,0.1605,10.14,14.77,0.001,2840,749.79,4206.48,0.8805,94,0.002,1860.68,19.32,1.18,165.13,1.7,0.0025,568.58,2,7.77,1068446.09,0.36,0.111,1.86,19.14,23.17,8.54,86.56,6.5,0,0,2.2,0,0,0,0,0,15.2,0,0,1.4,74.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50315,"icr050315",10,1,"Subsoil","Mozambique","Martinho","South Africa",-16.15556667,38.98825167,"Yes",5.53,303,0.001,164,0.26,71.8,18,35.7,10.5,34.8,4.47,4.66,0.34,8.96,0.151304348,0.82,0.295041322,0.046035806,1.312381476,0.03,0.24,0.012474183,0.212849483,0.013401844,0.212125666,7.83,6.71,85.47,0.119,5e-04,1662.45,0.1605,9.57,11.95,0.001,2651.22,678.97,4573.48,0.8805,73.68,0.002,1105.7,19.37,0.0025,157.97,4.2,0.0025,592.89,2.22,7.39,1054890.96,3.35,0.111,1.83,15.71,23.65,9.51,95.51,3.8,0,0,1.2,0,0,0,0,0,13,0,0,0.7,81.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50334,"icr050334",11,1,"Topsoil","Mozambique","Martinho","South Africa",-16.13721833,38.9843,"No",5.62,208,0.001,153,0.001,44.6,23.1,27.2,41.8,22.2,6.64,2.2,0.69,3.81,0.096521739,0.765,0.224793388,0.059079284,1.145394411,0.015,0.14,0.011714869,0.184992664,0.014019668,0.196279354,12.35,13.63,74.02,0.119,5e-04,1421.02,81.09,9.06,14.58,0.001,2514.62,825.1,8826.36,0.8805,75.25,0.002,1627.52,16.81,0.58,174.68,5e-04,0.0025,572.71,5.29,4.02,1052137.42,2.56,0.111,1.71,18.82,18.61,6.37,89.99,11.2,0,0,1.7,0,0,0,0,0,23.3,0,0,0.8,62.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50335,"icr050335",11,1,"Subsoil","Mozambique","Martinho","South Africa",-16.13721833,38.9843,"No",6.36,224,0.001,415,0.47,57.3,31.2,74,74.6,23.6,8.54,2.79,1.08,4.14,0.102608696,2.075,0.611570248,0.079795396,2.86897434,0.026,0.19,0.020543758,0.380846307,0.02531661,0.421588734,12.9,15.96,71.14,0.119,0.84,1096.7,502.66,8.25,11.95,0.001,3349.11,947.35,9257.75,0.8805,151.13,0.002,2373.97,11.17,2.72,177.72,1.28,16.71,582.17,7.28,2.03,1044571.66,27.18,0.111,1.78,20.11,15.98,4.5,333.23,5.2,0,0,0,0,0,0,0,0,28.4,0,0,2.3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
